"Date","Australia","Canada","Euro","Norway","UK","US"
2016-07-22,1.75,0.5026,NA,1.5,-0.39857,0.4
2016-07-23,NA,NA,NA,NA,NA,0.4
2016-07-24,NA,NA,NA,NA,NA,0.4
2016-07-25,1.75,0.5088,NA,1.5,-0.39857,0.4
2016-07-26,1.75,0.519,NA,1.5,-0.39857,0.4
2016-07-27,1.75,0.506,NA,1.5,-0.39857,0.4
2016-07-28,1.75,0.5133,NA,1.5,-0.39857,0.4
2016-07-29,1.75,0.5239,NA,1.5,-0.39714,0.3
2016-07-30,NA,NA,NA,NA,NA,0.3
2016-07-31,NA,NA,NA,NA,NA,0.3
2016-08-01,1.75,NA,NA,1.5,-0.39857,0.4
2016-08-02,1.75,0.5257,NA,1.5,-0.4,0.4
2016-08-03,1.5,0.5122,NA,1.5,-0.39857,0.4
2016-08-04,1.5,0.5009,NA,1.5,-0.4,0.4
2016-08-05,1.5,0.4985,NA,1.5,-0.4,0.4
2016-08-06,NA,NA,NA,NA,NA,0.4
2016-08-07,NA,NA,NA,NA,NA,0.4
2016-08-08,1.5,0.5002,NA,1.5,-0.4,0.4
2016-08-09,1.5,0.5,NA,1.5,-0.4,0.4
2016-08-10,1.5,0.5001,NA,1.5,-0.4,0.4
2016-08-11,1.5,0.4974,NA,1.5,-0.4,0.4
2016-08-12,1.5,0.4927,NA,1.5,-0.39929,0.4
2016-08-13,NA,NA,NA,NA,NA,0.4
2016-08-14,NA,NA,NA,NA,NA,0.4
2016-08-15,1.5,0.5046,NA,1.5,-0.4,0.4
2016-08-16,1.5,0.5006,NA,1.5,-0.4,0.4
2016-08-17,1.5,0.5006,NA,1.5,-0.4,0.4
2016-08-18,1.5,0.5011,NA,1.5,-0.40071,0.4
2016-08-19,1.5,0.4999,NA,1.5,-0.40129,0.4
2016-08-20,NA,NA,NA,NA,NA,0.4
2016-08-21,NA,NA,NA,NA,NA,0.4
2016-08-22,1.5,0.4988,NA,1.5,-0.40071,0.4
2016-08-23,1.5,0.4982,NA,1.5,-0.40129,0.4
2016-08-24,1.5,0.4908,NA,1.5,-0.40129,0.4
2016-08-25,1.5,0.4937,NA,1.5,-0.40129,0.4
2016-08-26,1.5,0.4939,NA,1.5,-0.40129,0.4
2016-08-27,NA,NA,NA,NA,NA,0.4
2016-08-28,NA,NA,NA,NA,NA,0.4
2016-08-29,1.5,0.4892,NA,1.5,NA,0.4
2016-08-30,1.5,0.4963,NA,1.5,-0.40071,0.4
2016-08-31,1.5,0.4875,NA,1.5,-0.40414,0.3
2016-09-01,1.5,0.51,NA,1.5,-0.40071,0.4
2016-09-02,1.5,0.5065,NA,1.5,-0.4,0.4
2016-09-03,NA,NA,NA,NA,NA,0.4
2016-09-04,NA,NA,NA,NA,NA,0.4
2016-09-05,1.5,NA,NA,1.5,-0.40071,0.4
2016-09-06,1.5,0.4967,NA,1.5,-0.40229,0.4
2016-09-07,1.5,0.4977,NA,1.5,-0.4,0.4
2016-09-08,1.5,0.5007,NA,1.5,-0.4,0.4
2016-09-09,1.5,0.5017,NA,1.5,-0.40071,0.4
2016-09-10,NA,NA,NA,NA,NA,0.4
2016-09-11,NA,NA,NA,NA,NA,0.4
2016-09-12,1.5,0.4978,NA,1.5,-0.40071,0.4
2016-09-13,1.5,0.4991,NA,1.5,-0.40157,0.4
2016-09-14,1.5,0.4994,NA,1.5,-0.40071,0.4
2016-09-15,1.5,0.4985,NA,1.5,-0.40157,0.4
2016-09-16,1.5,0.4967,NA,1.5,-0.40157,0.4
2016-09-17,NA,NA,NA,NA,NA,0.4
2016-09-18,NA,NA,NA,NA,NA,0.4
2016-09-19,1.5,0.4932,NA,1.5,-0.40157,0.4
2016-09-20,1.5,0.4968,NA,1.5,-0.40157,0.4
2016-09-21,1.5,0.4968,NA,1.5,-0.40157,0.4
2016-09-22,1.5,0.4967,NA,1.5,-0.40143,0.4
2016-09-23,1.5,0.4968,NA,1.5,-0.4,0.4
2016-09-24,NA,NA,NA,NA,NA,0.4
2016-09-25,NA,NA,NA,NA,NA,0.4
2016-09-26,1.5,0.4971,NA,1.5,-0.40157,0.4
2016-09-27,1.5,0.4962,NA,1.5,-0.40186,0.4
2016-09-28,1.5,0.4979,NA,1.5,-0.40413,0.4
2016-09-29,1.5,0.5005,NA,1.5,-0.40186,0.4
2016-09-30,1.5,0.5102,NA,1.5,-0.40971,0.29
2016-10-01,NA,NA,NA,NA,NA,0.29
2016-10-02,NA,NA,NA,NA,NA,0.29
2016-10-03,1.5,0.4994,NA,1.5,-0.40329,0.4
2016-10-04,1.5,0.5025,NA,1.5,-0.40471,0.4
2016-10-05,1.5,0.5014,NA,1.5,-0.404,0.4
2016-10-06,1.5,0.5014,NA,1.5,-0.40471,0.4
2016-10-07,1.5,0.5015,NA,1.5,-0.40686,0.4
2016-10-08,NA,NA,NA,NA,NA,0.4
2016-10-09,NA,NA,NA,NA,NA,0.4
2016-10-10,1.5,NA,NA,1.5,-0.40614,0.4
2016-10-11,1.5,0.501,NA,1.5,-0.40686,0.41
2016-10-12,1.5,0.4974,NA,1.5,-0.40686,0.41
2016-10-13,1.5,0.4931,NA,1.5,-0.40686,0.41
2016-10-14,1.5,0.4922,NA,1.5,-0.404,0.41
2016-10-15,NA,NA,NA,NA,NA,0.41
2016-10-16,NA,NA,NA,NA,NA,0.41
2016-10-17,1.5,0.4962,NA,1.5,-0.40686,0.41
2016-10-18,1.5,0.4812,NA,1.5,-0.40686,0.41
2016-10-19,1.5,0.4959,NA,1.5,-0.40686,0.41
2016-10-20,1.5,0.4874,NA,1.5,-0.40686,0.41
2016-10-21,1.5,0.4948,NA,1.5,-0.40686,0.41
2016-10-22,NA,NA,NA,NA,NA,0.41
2016-10-23,NA,NA,NA,NA,NA,0.41
2016-10-24,1.5,0.487,NA,1.5,-0.40686,0.41
2016-10-25,1.5,0.4925,NA,1.5,-0.40614,0.41
2016-10-26,1.5,0.4667,NA,1.5,-0.40686,0.41
2016-10-27,1.5,0.4809,NA,1.5,-0.40686,0.41
2016-10-28,1.5,0.4934,NA,1.5,-0.40686,0.41
2016-10-29,NA,NA,NA,NA,NA,0.41
2016-10-30,NA,NA,NA,NA,NA,0.41
2016-10-31,1.5,0.4944,NA,1.5,-0.40714,0.31
2016-11-01,1.5,0.4992,NA,1.5,-0.40714,0.41
2016-11-02,1.5,0.5,NA,1.5,-0.40714,0.41
2016-11-03,1.5,0.497,NA,1.5,-0.40643,0.41
2016-11-04,1.5,0.4966,NA,1.5,-0.40714,0.41
2016-11-05,NA,NA,NA,NA,NA,0.41
2016-11-06,NA,NA,NA,NA,NA,0.41
2016-11-07,1.5,0.4975,NA,1.5,-0.40357,0.41
2016-11-08,1.5,0.4961,NA,1.5,-0.40714,0.41
2016-11-09,1.5,0.4962,NA,1.5,-0.405,0.41
2016-11-10,1.5,0.4764,NA,1.5,-0.40714,0.41
2016-11-11,1.5,NA,NA,1.5,-0.41,0.41
2016-11-12,NA,NA,NA,NA,NA,0.41
2016-11-13,NA,NA,NA,NA,NA,0.41
2016-11-14,1.5,0.4886,NA,1.5,-0.40643,0.41
2016-11-15,1.5,0.494,NA,1.5,-0.41,0.41
2016-11-16,1.5,0.4881,NA,1.5,-0.40929,0.41
2016-11-17,1.5,0.4862,NA,1.5,-0.41,0.41
2016-11-18,1.5,0.4925,NA,1.5,-0.41,0.41
2016-11-19,NA,NA,NA,NA,NA,0.41
2016-11-20,NA,NA,NA,NA,NA,0.41
2016-11-21,1.5,0.4946,NA,1.5,-0.41,0.41
2016-11-22,1.5,0.4936,NA,1.5,-0.41,0.41
2016-11-23,1.5,0.4896,NA,1.5,-0.41,0.41
2016-11-24,1.5,0.4929,NA,1.5,-0.41,0.41
2016-11-25,1.5,0.4942,NA,1.5,-0.41,0.41
2016-11-26,NA,NA,NA,NA,NA,0.41
2016-11-27,NA,NA,NA,NA,NA,0.41
2016-11-28,1.5,0.489,NA,1.5,-0.41,0.41
2016-11-29,1.5,0.4751,NA,1.5,-0.41,0.41
2016-11-30,1.5,0.4853,NA,1.5,-0.41,0.31
2016-12-01,1.5,0.5055,NA,1.5,-0.41,0.41
2016-12-02,1.5,0.4767,NA,1.5,-0.41,0.41
2016-12-03,NA,NA,NA,NA,NA,0.41
2016-12-04,NA,NA,NA,NA,NA,0.41
2016-12-05,1.5,0.4955,NA,1.5,-0.41,0.41
2016-12-06,1.5,0.4964,NA,1.5,-0.41,0.41
2016-12-07,1.5,0.4964,NA,1.5,-0.41,0.41
2016-12-08,1.5,0.4964,NA,1.5,-0.41,0.41
2016-12-09,1.5,0.496,NA,1.5,-0.41,0.41
2016-12-10,NA,NA,NA,NA,NA,0.41
2016-12-11,NA,NA,NA,NA,NA,0.41
2016-12-12,1.5,0.4962,NA,1.5,-0.41,0.41
2016-12-13,1.5,0.4963,NA,1.5,-0.41,0.41
2016-12-14,1.5,0.4964,NA,1.5,-0.41,0.41
2016-12-15,1.5,0.5038,NA,1.5,-0.41,0.66
2016-12-16,1.5,0.496,NA,1.5,-0.41,0.66
2016-12-17,NA,NA,NA,NA,NA,0.66
2016-12-18,NA,NA,NA,NA,NA,0.66
2016-12-19,1.5,0.4938,NA,1.5,-0.41,0.66
2016-12-20,1.5,0.4948,NA,1.5,-0.41,0.66
2016-12-21,1.5,0.4949,NA,1.5,-0.41,0.66
2016-12-22,1.5,0.4949,NA,1.5,-0.41,0.66
2016-12-23,1.5,0.4926,NA,1.5,-0.41071,0.66
2016-12-24,NA,NA,NA,NA,NA,0.66
2016-12-25,NA,NA,NA,NA,NA,0.66
2016-12-26,NA,NA,NA,NA,NA,0.66
2016-12-27,NA,NA,NA,1.5,NA,0.66
2016-12-28,1.5,0.4973,NA,1.5,-0.41071,0.66
2016-12-29,1.5,0.4972,NA,1.5,-0.41071,0.66
2016-12-30,1.5,0.4914,NA,1.5,-0.41429,0.55
2016-12-31,NA,NA,NA,NA,NA,0.55
2017-01-01,NA,NA,NA,NA,NA,0.55
2017-01-02,NA,NA,NA,1.5,NA,0.55
2017-01-03,1.5,0.4931,NA,1.5,-0.41071,0.66
2017-01-04,1.5,0.5002,NA,1.5,-0.41071,0.66
2017-01-05,1.5,0.5007,NA,1.5,-0.41071,0.66
2017-01-06,1.5,0.4981,NA,1.5,-0.41071,0.66
2017-01-07,NA,NA,NA,NA,NA,0.66
2017-01-08,NA,NA,NA,NA,NA,0.66
2017-01-09,1.5,0.4948,NA,1.5,-0.41071,0.66
2017-01-10,1.5,0.4869,NA,1.5,-0.41071,0.66
2017-01-11,1.5,0.4918,NA,1.5,-0.41071,0.66
2017-01-12,1.5,0.4934,NA,1.5,-0.41071,0.66
2017-01-13,1.5,0.4943,NA,1.5,-0.41071,0.66
2017-01-14,NA,NA,NA,NA,NA,0.66
2017-01-15,NA,NA,NA,NA,NA,0.66
2017-01-16,1.5,0.4932,NA,1.5,-0.41071,0.66
2017-01-17,1.5,0.4866,NA,1.5,-0.41,0.66
2017-01-18,1.5,0.4831,NA,1.5,-0.41071,0.66
2017-01-19,1.5,0.4896,NA,1.5,-0.41071,0.66
2017-01-20,1.5,0.49,NA,1.5,-0.41071,0.66
2017-01-21,NA,NA,NA,NA,NA,0.66
2017-01-22,NA,NA,NA,NA,NA,0.66
2017-01-23,1.5,0.4845,NA,1.5,-0.40929,0.66
2017-01-24,1.5,0.4842,NA,1.5,-0.41071,0.66
2017-01-25,1.5,0.491,NA,1.5,-0.41071,0.66
2017-01-26,NA,0.4939,NA,1.5,-0.41071,0.66
2017-01-27,1.5,0.4936,NA,1.5,-0.41071,0.66
2017-01-28,NA,NA,NA,NA,NA,0.66
2017-01-29,NA,NA,NA,NA,NA,0.66
2017-01-30,1.5,0.4784,NA,1.5,-0.41071,0.66
2017-01-31,1.5,0.4932,NA,1.5,-0.41071,0.56
2017-02-01,1.5,0.4954,NA,1.5,-0.41071,0.66
2017-02-02,1.5,0.4909,NA,1.5,-0.41214,0.66
2017-02-03,1.5,0.4803,NA,1.5,-0.41214,0.66
2017-02-04,NA,NA,NA,NA,NA,0.66
2017-02-05,NA,NA,NA,NA,NA,0.66
2017-02-06,1.5,0.4842,NA,1.5,-0.41214,0.66
2017-02-07,1.5,0.4923,NA,1.5,-0.415,0.66
2017-02-08,1.5,0.4907,NA,1.5,-0.415,0.66
2017-02-09,1.5,0.4914,NA,1.5,-0.415,0.66
2017-02-10,1.5,0.4937,NA,1.5,-0.42,0.66
2017-02-11,NA,NA,NA,NA,NA,0.66
2017-02-12,NA,NA,NA,NA,NA,0.66
2017-02-13,1.5,0.4956,NA,1.5,-0.42,0.66
2017-02-14,1.5,0.4977,NA,1.5,-0.42071,0.66
2017-02-15,1.5,0.4899,NA,1.5,-0.42071,0.66
2017-02-16,1.5,0.4795,NA,1.5,-0.42071,0.66
2017-02-17,1.5,0.4872,NA,1.5,-0.41571,0.66
2017-02-18,NA,NA,NA,NA,NA,0.66
2017-02-19,NA,NA,NA,NA,NA,0.66
2017-02-20,1.5,NA,NA,1.5,-0.41571,0.66
2017-02-21,1.5,0.497,NA,1.5,-0.41571,0.66
2017-02-22,1.5,0.4956,NA,1.5,-0.41571,0.66
2017-02-23,1.5,0.4978,NA,1.5,-0.41714,0.66
2017-02-24,1.5,0.4958,NA,1.5,-0.41714,0.66
2017-02-25,NA,NA,NA,NA,NA,0.66
2017-02-26,NA,NA,NA,NA,NA,0.66
2017-02-27,1.5,0.4979,NA,1.5,-0.41714,0.66
2017-02-28,1.5,0.4844,NA,1.5,-0.41571,0.57
2017-03-01,1.5,0.4953,NA,1.5,-0.42071,0.66
2017-03-02,1.5,0.4953,NA,1.5,-0.42071,0.66
2017-03-03,1.5,0.4884,NA,1.5,-0.42071,0.66
2017-03-04,NA,NA,NA,NA,NA,0.66
2017-03-05,NA,NA,NA,NA,NA,0.66
2017-03-06,1.5,0.492,NA,1.5,-0.42071,0.66
2017-03-07,1.5,0.4927,NA,1.5,-0.42071,0.66
2017-03-08,1.5,0.4957,NA,1.5,-0.42214,0.66
2017-03-09,1.5,0.495,NA,1.5,-0.42214,0.66
2017-03-10,1.5,0.4865,NA,1.5,-0.42214,0.66
2017-03-11,NA,NA,NA,NA,NA,0.66
2017-03-12,NA,NA,NA,NA,NA,0.66
2017-03-13,1.5,0.4832,NA,1.5,-0.42214,0.66
2017-03-14,1.5,0.4951,NA,1.5,-0.42214,0.66
2017-03-15,1.5,0.4862,NA,1.5,-0.425,0.66
2017-03-16,1.5,0.4908,NA,1.5,-0.425,0.91
2017-03-17,1.5,0.492,NA,1.5,-0.42543,0.91
2017-03-18,NA,NA,NA,NA,NA,0.91
2017-03-19,NA,NA,NA,NA,NA,0.91
2017-03-20,1.5,0.4988,NA,1.5,-0.42543,0.91
2017-03-21,1.5,0.498,NA,1.5,-0.42471,0.91
2017-03-22,1.5,0.4898,NA,1.5,-0.42257,0.91
2017-03-23,1.5,0.4924,NA,1.5,-0.42257,0.91
2017-03-24,1.5,0.5029,NA,1.5,-0.42543,0.91
2017-03-25,NA,NA,NA,NA,NA,0.91
2017-03-26,NA,NA,NA,NA,NA,0.91
2017-03-27,1.5,0.5001,NA,1.5,-0.42543,0.91
2017-03-28,1.5,0.4996,NA,1.5,-0.42543,0.91
2017-03-29,1.5,0.5014,NA,1.5,-0.42543,0.91
2017-03-30,1.5,0.5061,NA,1.5,-0.42471,0.91
2017-03-31,1.5,0.5087,NA,1.5,-0.42471,0.82
2017-04-01,NA,NA,NA,NA,NA,0.82
2017-04-02,NA,NA,NA,NA,NA,0.82
2017-04-03,1.5,0.5134,NA,1.5,-0.42543,0.91
2017-04-04,1.5,0.5064,NA,1.5,-0.42543,0.91
2017-04-05,1.5,0.5067,NA,1.5,-0.424,0.91
2017-04-06,1.5,0.5066,NA,1.5,-0.42043,0.91
2017-04-07,1.5,0.499,NA,1.5,-0.42043,0.91
2017-04-08,NA,NA,NA,NA,NA,0.91
2017-04-09,NA,NA,NA,NA,NA,0.91
2017-04-10,1.5,0.5022,NA,1.5,-0.42043,0.91
2017-04-11,1.5,0.4914,NA,1.5,-0.424,0.91
2017-04-12,1.5,0.4914,NA,1.5,-0.424,0.91
2017-04-13,1.5,0.4938,NA,NA,-0.42429,0.91
2017-04-14,NA,NA,NA,NA,NA,0.91
2017-04-15,NA,NA,NA,NA,NA,0.91
2017-04-16,NA,NA,NA,NA,NA,0.91
2017-04-17,NA,0.4897,NA,NA,NA,0.91
2017-04-18,1.5,0.4965,NA,1.5,-0.42357,0.91
2017-04-19,1.5,0.4896,NA,1.5,-0.42429,0.91
2017-04-20,1.5,0.4896,NA,1.5,-0.42429,0.91
2017-04-21,1.5,0.4951,NA,1.5,-0.42429,0.91
2017-04-22,NA,NA,NA,NA,NA,0.91
2017-04-23,NA,NA,NA,NA,NA,0.91
2017-04-24,1.5,0.4986,NA,1.5,-0.42429,0.91
2017-04-25,NA,0.4971,NA,1.5,-0.42143,0.91
2017-04-26,1.5,0.4964,NA,1.5,-0.42429,0.91
2017-04-27,1.5,0.4951,NA,1.5,-0.42429,0.91
2017-04-28,1.5,0.4954,NA,1.5,-0.42429,0.83
2017-04-29,NA,NA,NA,NA,NA,0.83
2017-04-30,NA,NA,NA,NA,NA,0.83
2017-05-01,1.5,0.503,NA,NA,NA,0.91
2017-05-02,1.5,0.4987,NA,1.5,-0.42429,0.91
2017-05-03,1.5,0.4939,NA,1.5,-0.42571,0.91
2017-05-04,1.5,0.4942,NA,1.5,-0.42571,0.91
2017-05-05,1.5,0.4938,NA,1.5,-0.42571,0.91
2017-05-06,NA,NA,NA,NA,NA,0.91
2017-05-07,NA,NA,NA,NA,NA,0.91
2017-05-08,1.5,0.4949,NA,1.5,-0.42214,0.91
2017-05-09,1.5,0.4928,NA,1.5,-0.42357,0.91
2017-05-10,1.5,0.4929,NA,1.5,-0.42571,0.91
2017-05-11,1.5,0.4859,NA,1.5,-0.42214,0.91
2017-05-12,1.5,0.4966,NA,1.5,-0.42571,0.91
2017-05-13,NA,NA,NA,NA,NA,0.91
2017-05-14,NA,NA,NA,NA,NA,0.91
2017-05-15,1.5,0.4934,NA,1.5,-0.42429,0.91
2017-05-16,1.5,0.4815,NA,1.5,-0.42714,0.91
2017-05-17,1.5,0.4921,NA,NA,-0.42714,0.91
2017-05-18,1.5,0.4896,NA,1.5,-0.42643,0.91
2017-05-19,1.5,0.4903,NA,1.5,-0.42714,0.91
2017-05-20,NA,NA,NA,NA,NA,0.91
2017-05-21,NA,NA,NA,NA,NA,0.91
2017-05-22,1.5,NA,NA,1.5,-0.42786,0.91
2017-05-23,1.5,0.4907,NA,1.5,-0.42571,0.91
2017-05-24,1.5,0.4904,NA,1.5,-0.42643,0.91
2017-05-25,1.5,0.4926,NA,NA,-0.42429,0.91
2017-05-26,1.5,0.4909,NA,1.5,-0.43,0.91
2017-05-27,NA,NA,NA,NA,NA,0.91
2017-05-28,NA,NA,NA,NA,NA,0.91
2017-05-29,1.5,0.4891,NA,1.5,NA,0.91
2017-05-30,1.5,0.4878,NA,1.5,-0.43,0.91
2017-05-31,1.5,0.478,NA,1.5,-0.42714,0.83
2017-06-01,1.5,0.4987,NA,1.5,-0.43,0.91
2017-06-02,1.5,NA,NA,1.5,-0.43,0.91
